report_no,name,maker,prdlst_type,report_date,category,ingredient_count,ingredients_json,dup_count
20030445025551,트리액션 인지질 프로틴,(주)한국씨엔에스팜,기타가공품,2020-05-20,protein,24,"[""요오드칼륨"", ""비타민 B1질산염"", ""비타민 B2"", ""건조효모(비오틴 함유)"", ""분말비타민A혼합제제"", ""비타민D3 분말"", ""수크랄로스"", ""비타민B12"", ""혼합제제"", ""니코틴산아미드"", ""기타 식용유지가공품"", ""글루콘산철"", ""효소처리스테비아"", ""아스코브산칼슘"", ""아미노산혼합분말"", ""밀크향분말"", ""바닐라향분말"", ""레시틴"", ""분리유단백분말"", ""탈지분유"", ""유청단백분말"", ""분리대두단백분말"", ""비타민E혼합제제"", ""산화아연""]",1
2020037905368,팀레드프로틴,명인바이오텍,기타가공품,2021-06-24,protein,10,"[""유청단백분말"", ""덱스트린"", ""두류가공품"", ""코코아분말"", ""유청단백분말"", ""혼합제제"", ""효소처리스테비아"", ""혼합제제"", ""L-글루타민"", ""수크랄로스""]",1
2023051219797,파머스땅콩버터 프로틴크런치,(주)미담,땅콩버터,2025-02-26,protein,3,"[""구운땅콩"", ""정제소금"", ""우유단백질""]",1
20110368419234,파워 프로틴 초유 산양유 단백,(주)아람,기타가공품,2021-12-24,protein,24,"[""당류가공품"", ""산양유분말"", ""분리대두단백"", ""포도당"", ""생선콜라겐"", ""초유단백분말"", ""결정과당"", ""분말유크림"", ""난소화성말토덱스트린(고시형)"", ""요구르트향분말"", ""해조칼슘"", ""스테아린산마그네슘"", ""이산화규소"", ""자일리톨"", ""산화아연"", ""밀크향분말"", ""아미노산혼합제제"", ""효소처리스테비아"", ""유산균혼합분말"", ""비타민C"", ""구아검"", ""수산화마그네슘"", ""비타민B6염산염"", ""폴리감마글루탐산""]",1
2013016304510,파워S프로틴(power S protein),신전뉴트리션,기타가공품,2014-09-30,protein,18,"[""대두분"", ""유청단백"", ""함수결정포도당"", ""말토덱스트린"", ""오토화이바"", ""과당"", ""코코아분말"", ""구연산"", ""레시틴"", ""타우린"", ""복합비타민"", ""복합아미노산"", ""녹차가루"", ""코코아분말"", ""아연(고시형)"", ""마그네슘(고시형)"", ""칼슘(고시형)"", ""철(고시형)""]",1
2000033230940,파워멀티프로틴,(주)파시코,기타가공품,2013-06-05,protein,20,"[""분리대두단백"", ""말토덱스트린"", ""유청단백"", ""코코아분말"", ""결정과당"", ""식물성크림분말"", ""가수분해유청분말"", ""분리유청단백"", ""난백단백"", ""초코렛향"", ""바닐라C"", ""스테비아"", ""비타민/미네랄"", ""믹스"", ""구아검"", ""아스파탐"", ""L-로이신"", ""L-발린"", ""L-글루타민"", ""L-이소로이신""]",1
2020037905393,파워업 머슬카르보 프로틴,명인바이오텍,기타가공품,2023-06-28,protein,12,"[""결정과당"", ""유청단백분말"", ""기타가공품"", ""기타가공품"", ""곡류가공품"", ""혼합제제"", ""고형차"", ""산화마그네슘"", ""산화아연"", ""타우린"", ""덱스트린"", ""유청단백분말""]",1
200204150291110,파워에너지 프로틴바 초코,(주)엄마사랑,과자,2023-05-03,protein,17,"[""D-소비톨액"", ""글리세린"", ""채종유(유채유 또는 카놀라유)"", ""아라비아검(고시형)"", ""기타코코아가공품"", ""식품첨가물혼합제제"", ""정제소금"", ""과.채가공품"", ""레시틴"", ""향료"", ""유함유가공품"", ""코코아분말"", ""두류가공품"", ""올리고당"", ""땅콩 또는 견과류가공품"", ""준초콜릿"", ""두류가공품""]",1
200204150291111,파워에너지 프로틴바 피넛버터,(주)엄마사랑,과자,2023-05-03,protein,15,"[""올리고당"", ""두류가공품"", ""땅콩 또는 견과류가공품"", ""두류가공품"", ""준초콜릿"", ""유함유가공품"", ""땅콩버터"", ""D-소비톨액"", ""글리세린"", ""채종유(유채유 또는 카놀라유)"", ""아라비아검(고시형)"", ""식품첨가물혼합제제"", ""정제소금"", ""과.채가공품"", ""레시틴""]",1
20070443110606,파워에이드 프로틴 10g,(주)삼양패키징광혜원공장,혼합음료,2022-03-25,protein,13,"[""정제수"", ""유청단백분말"", ""혼합제제"", ""타르색소제제"", ""혼합제제"", ""혼합제제"", ""혼합제제"", ""혼합제제"", ""혼합제제"", ""혼합제제"", ""혼합제제"", ""인산"", ""혼합제제""]",1
19910344021502,파워에이드 프로틴 원제 제1A부,한국코카콜라유한회사,혼합제제,2022-03-04,protein,3,"[""구연산칼륨"", ""제삼인산칼륨"", ""구연산""]",1
19910344021503,파워에이드 프로틴 원제 제1E부,한국코카콜라유한회사,혼합제제,2022-03-04,protein,2,"[""기타소금"", ""구연산삼나트륨""]",1
19910344021504,파워에이드 프로틴 원제 제3부,한국코카콜라유한회사,혼합제제,2022-03-04,protein,2,"[""수크랄로스"", ""아세설팜칼륨""]",1
20020380880422,파워틴 프로틴밸런스,(주)팜크로스,기타가공품,2022-04-08,protein,12,"[""분리대두단백분말"", ""덱스트린"", ""완두단백"", ""쌀단백분말"", ""자일리톨"", ""프락토올리고당"", ""기타 농산가공품"", ""해조칼슘"", ""효소처리스테비아"", ""산화마그네슘"", ""귀리식이섬유"", ""비타민B6염산염""]",1
19810606006543,파워프로틴 플러스 월넛,서강유업(주),혼합음료,2022-07-28,protein,14,"[""폴리인산칼륨"", ""합성향료"", ""식품첨가물혼합제제"", ""기타가공품"", ""수크랄로스"", ""효소처리스테비아"", ""식품첨가물혼합제제"", ""정제수"", ""유청단백분말"", ""유함유가공품"", ""두류가공품"", ""유청단백분말"", ""땅콩 또는 견과류가공품"", ""합성향료""]",1
202606510691,파워프로틴-IT 100,주식회사이아이에프농업회사법인,곤충가공식품,2026-07-24,protein,1,"[""탈지갈색거저리유충분말""]",1
2000033230973,파워프로틴믹스-L (PPM-L),(주)파시코,기타가공품,2020-03-06,protein,8,"[""정제소금"", ""포도당"", ""덱스트린"", ""분리대두단백분말"", ""결정과당"", ""코코아분말"", ""크레아틴 모노하이드레이트"", ""구아검""]",1
2023052828237,파워프로틴웨이 딸기요거트맛,H&D,유함유가공품,2023-11-28,protein,14,"[""유청단백분말"", ""요거트분말"", ""딸기맛분말"", ""구연산"", ""레시틴"", ""딸기향분말"", ""L-글루타민"", ""비씨에이에이"", ""아미노산혼합제제"", ""L-아르지닌"", ""타우린"", ""에리스리톨"", ""효소처리스테비아"", ""비타민미네랄혼합제제""]",1
2023052828238,파워프로틴웨이 오리지널맛,H&D,유함유가공품,2023-11-28,protein,2,"[""유청단백분말"", ""레시틴""]",1
2023052828236,파워프로틴웨이 초코맛,H&D,유함유가공품,2023-11-28,protein,12,"[""유청단백분말"", ""코코아분말"", ""초콜릿"", ""레시틴"", ""밀크향분말"", ""L-글루타민"", ""비씨에이에이"", ""아미노산혼합제제"", ""L-아르지닌"", ""타우린"", ""효소처리스테비아"", ""비타민미네랄혼합제제""]",1
20130481277158,파워핏 프로틴 쉐이크,농업회사법인(주)디자인농부,기타가공품,2025-09-18,protein,10,"[""분리대두단백"", ""콩나물"", ""유청단백분말"", ""당류가공품"", ""보리"", ""귀리"", ""프락토올리고당"", ""볶은현미"", ""혼합제제"", ""효소처리스테비아""]",1
20110568038356,파이토 프로틴 말차,주식회사 오그래 농업회사법인,기타가공품,2026-08-11,protein,20,"[""효소식품"", ""건조효모(활성)"", ""효소식품"", ""두류가공품"", ""두류가공품"", ""녹차가루"", ""폴리덱스트로스"", ""알룰로오스"", ""두류가공품"", ""렌즈콩분말"", ""곡류가공품"", ""기타가공품"", ""쌀단백분말"", ""곡류가공품"", ""귀리단백"", ""현미단백분말"", ""L-로이신"", ""나한과추출물분말"", ""기타소금"", ""산화아연""]",1
20110568038344,파이토 프로틴 오리지널,주식회사 오그래 농업회사법인,기타가공품,2026-04-09,protein,22,"[""산화아연"", ""효소식품"", ""건조효모(활성)"", ""효소식품"", ""기타소금"", ""나한과추출물분말"", ""L-로이신"", ""현미단백분말"", ""귀리단백"", ""곡류가공품"", ""쌀단백분말"", ""누룽지분말"", ""곡류가공품"", ""렌즈콩분말"", ""기타가공품"", ""백태분말"", ""곡류가공품"", ""두류가공품"", ""난소화성말토덱스트린(고시형)"", ""알룰로오스"", ""두류가공품"", ""두류가공품""]",1
20110568038345,파이토 프로틴 카카오,주식회사 오그래 농업회사법인,기타가공품,2026-04-09,protein,21,"[""두류가공품"", ""폴리덱스트로스"", ""코코아분말"", ""두류가공품"", ""알룰로오스"", ""산화아연"", ""효소식품"", ""건조효모(활성)"", ""기타소금"", ""효소식품"", ""나한과추출물분말"", ""L-로이신"", ""기타가공품"", ""현미단백분말"", ""귀리단백"", ""곡류가공품"", ""쌀단백분말"", ""곡류가공품"", ""렌즈콩분말"", ""코코아분말"", ""두류가공품""]",1
20160275045201,파이토비타프로틴,(주)네오크레마 익산공장,기타가공품,2021-03-15,protein,11,"[""L-라이신염산염"", ""L-메티오닌"", ""L-트립토판"", ""L-트레오닌"", ""곡류가공품"", ""곡류가공품"", ""곡류가공품"", ""두류가공품"", ""올리고당"", ""니코틴산아미드"", ""비타민 B6 염산염""]",1
20180442122426,판도라 프로틴밸런스 머쉬룸,이푸드(주)2공장,기타가공품,2018-07-25,protein,21,"[""과채가공품"", ""기타가공품"", ""기타가공품"", ""과채가공품"", ""복합조미식품"", ""마분말"", ""식품첨가물혼합제제"", ""이산화규소"", ""L-글루탐산나트륨"", ""구아검"", ""기타가공품"", ""설탕"", ""기타가공품"", ""기타가공품"", ""복합조미식품"", ""전분가공품"", ""복합조미식품"", ""기타가공품"", ""올리고당"", ""식물성크림"", ""기타가공품""]",1
20180442122425,판도라 프로틴밸런스 스위트콘,이푸드(주)2공장,기타가공품,2018-07-25,protein,19,"[""잔탄검"", ""이산화규소"", ""식품첨가물혼합제제"", ""L-글루탐산나트륨"", ""정제소금"", ""구아검"", ""기타가공품"", ""복합조미식품"", ""기타가공품"", ""기타가공품"", ""곡류가공품"", ""곡류가공품"", ""기타가공품"", ""전분가공품"", ""올리고당"", ""설탕"", ""곡류가공품"", ""기타가공품"", ""과채가공품""]",1
20100515088319,팜프로틴 MBP 산양유,엔피케이(주),기타가공품,2021-03-19,protein,8,"[""분리대두단백"", ""식물성크림"", ""백태분말"", ""당류가공품"", ""대나무잎추출물"", ""효소처리스테비아"", ""기타가공품"", ""산양유분말""]",1
20170449030198,팜프로틴 초유,주식회사 코스팜,기타가공품,2021-03-16,protein,11,"[""초유분말"", ""결정과당"", ""식물성크림"", ""포도당"", ""혼합제제"", ""유청단백분말"", ""유청단백분말"", ""이산화규소"", ""구아검"", ""스테아린산마그네슘"", ""분리대두단백분말""]",1
2019018984434,팝스원 프로틴 컴플렉스,프로틴컴퍼니,유함유가공품,2023-03-14,protein,3,"[""농축유단백질"", ""분리대두단백분말"", ""분리유단백분말""]",1
20040364832310,퍼스트 초유프로틴,에스케이내추럴팜(주),기타가공품,2021-06-17,protein,23,"[""비타민혼합분말"", ""아미노산혼합분말"", ""유청칼슘"", ""유청단백분말"", ""이산화규소"", ""바닐라향분말"", ""D-소비톨"", ""프락토올리고당"", ""자일리톨"", ""분리대두단백"", ""유산균혼합분말"", ""야채혼합농축분말"", ""열대과일혼합농축분말"", ""식물혼합발효추출물분말"", ""난소화성말토덱스트린(고시형)"", ""생선콜라겐"", ""3종 혼합유산균"", ""전지분유"", ""분말유크림"", ""유청단백분말"", ""초유분말"", ""결정과당"", ""이소말트""]",1
20030395019766,퍼스트프로틴커피,(주)유유헬스케어,커피,2024-10-17,protein,19,"[""L-카르니틴"", ""콜레우스포스콜리추출물"", ""아미노산혼합분말"", ""비타민미네랄혼합제제"", ""기타 농산가공품"", ""효소처리스테비아"", ""수크랄로스"", ""이산화규소"", ""효소식품"", ""코코아맛분말"", ""커피향분말"", ""코코아분말"", ""폴리덱스트로스"", ""초코렛향분말"", ""덱스트린"", ""분리대두단백"", ""모카커피향분말"", ""커피"", ""커피분말""]",1
2022061903478,퍼펙트 파워쉐이크 소이프로틴 곡물맛,(주)제이엠바이오,기타가공품,2026-07-24,protein,8,"[""수크랄로스"", ""아미노산혼합제제"", ""인절미향"", ""효소처리스테비아"", ""탈지분유"", ""식물성크림"", ""곡류혼합분말"", ""분리대두단백""]",1
20020415029955,퍼펙트파워 프로틴바 바나나맛,(주)엄마사랑,과자,2019-08-19,protein,23,"[""합성향료"", ""혼합제제"", ""기타가공품"", ""기타가공품"", ""두류가공품"", ""준초콜릿"", ""올리고당"", ""과.채가공품"", ""폴리글리시톨시럽"", ""유함유가공품"", ""혼합분유"", ""물엿"", ""곡류가공품"", ""기타코코아가공품"", ""두류가공품"", ""과.채가공품"", ""채종유(유채유 또는 카놀라유)"", ""글리세린"", ""덱스트린"", ""당류가공품"", ""과.채가공품"", ""유화제"", ""향료""]",1
20020415029954,퍼펙트파워 프로틴바 요거트맛,(주)엄마사랑,과자,2019-08-19,protein,18,"[""올리고당"", ""두류가공품"", ""폴리글리시톨시럽"", ""당류가공품"", ""설탕"", ""땅콩"", ""아몬드슬라이스"", ""곡류가공품"", ""과.채가공품"", ""덱스트린"", ""기타가공품"", ""레시틴"", ""채종유(유채유 또는 카놀라유)"", ""식물성크림"", ""혼합제제"", ""기타가공품"", ""기타가공품"", ""두류가공품""]",1
19960443047111,퍼펙트프로틴,(주)비락 진천공장,혼합음료,2023-04-04,protein,16,"[""두류가공품"", ""원유"", ""유함유가공품"", ""유함유가공품"", ""혼합분유"", ""설탕"", ""올리고당"", ""곡류가공품"", ""식품첨가물"", ""식품첨가물"", ""혼합제제"", ""기타가공품"", ""기타가공품"", ""식품첨가물"", ""향료"", ""정제수""]",1
20030368010882,퍼프밀 퍼펙트 프로틴 밀 크런치초코,(주)리빙라이프,체중조절용 조제식품,2026-03-09,protein,22,"[""알룰로오스"", ""에리스리톨"", ""곡류가공품"", ""초콜릿가공품"", ""코코아분말"", ""두류가공품"", ""유함유가공품"", ""난소화성말토덱스트린(고시형)"", ""코코아분말"", ""식물성크림"", ""기타가공품"", ""분리대두단백"", ""기타가공품"", ""향료"", ""나한과추출물분말"", ""스테비올배당체"", ""향료"", ""향료"", ""정제소금"", ""비타민미네랄혼합분말"", ""볶은귀리분말"", ""식물성크림""]",1
2019036218831,펄크업(프로틴펄),(주)아이스펄,기타가공품,2025-09-24,protein,10,"[""히드록시프로필전분"", ""카사바전분"", ""히드록시프로필인산이전분"", ""혼합제제"", ""분리대두단백"", ""유청단백분말"", ""백설탕"", ""천일염"", ""잔탄검"", ""정제수""]",1
20220520404157,펜타 방탄프로틴,(주)신비바이오,기타가공품,2024-05-14,protein,8,"[""유청단백분말"", ""분리대두단백"", ""당류가공품"", ""혼합분유"", ""기타 식용유지가공품"", ""알룰로오스"", ""기타가공품"", ""정제소금""]",1
20180407129165,포레스티 프로틴 슈퍼그레인,(주)노바스,기타가공품,2025-07-10,protein,15,"[""분리대두단백"", ""곡류가공품"", ""귀리식이섬유(고시형)"", ""에리스리톨"", ""볶은콩가루"", ""완두단백"", ""유청단백분말"", ""볶은현미"", ""난소화성말토덱스트린(고시형)"", ""프락토올리고당"", ""효소처리스테비아"", ""초유단백분말"", ""산양유분말"", ""비타민미네랄혼합분말"", ""혼합제제""]",1
2013017445130,포유그래놀 프로틴밸런스,(주)아우노,과자,2023-02-06,protein,17,"[""현미"", ""대두분리단백너겟"", ""당류가공품"", ""아몬드"", ""코코아분말"", ""압착귀리"", ""초콜릿"", ""치커리식이섬유"", ""건조코코넛슬라이스"", ""브로콜리새싹분말"", ""상어연골분말"", ""경성가공치즈"", ""천일염"", ""비타민C"", ""아미노산혼합분말"", ""검정깨(흑임자)"", ""젖산칼슘""]",1
20030523072595,포케올데이 곡물파우더(프로틴+),주식회사 티젠,고형차,2025-04-28,protein,2,"[""유청단백분말"", ""볶은콩가루""]",1
20030523072596,포케올데이 초코파우더(프로틴+),주식회사 티젠,고형차,2025-04-28,protein,2,"[""유청단백분말"", ""코코아분말""]",1
20030523072580,포케올데이 프로틴파우더,주식회사 티젠,기타가공품,2024-03-20,protein,2,"[""덱스트린"", ""유청단백분말""]",1
19940607230505,포텐곡물프로틴쉐이크,(주)신광식품,곡류가공품,2022-09-27,protein,21,"[""보리"", ""유청분말"", ""분리대두단백분말"", ""혼합제제"", ""아미노산혼합제제"", ""정제소금"", ""구아검"", ""효소처리스테비아"", ""찹쌀"", ""밀"", ""찐귀리"", ""차조"", ""수수"", ""발아현미"", ""덱스트린"", ""율무쌀"", ""우유단백"", ""옥수수가루"", ""백태"", ""현미"", ""레시틴""]",1
20100461303550,폴프랭크 프로틴 팝칩 군옥수수맛,(주)제이앤이 아산공장,과자,2022-06-10,protein,6,"[""혼합식용유"", ""옥수수"", ""건조저장육류"", ""복합조미식품"", ""정제수"", ""레시틴""]",1
20100461303549,폴프랭크 프로틴 팝칩 꿀고구마맛,(주)제이앤이 아산공장,과자,2022-06-10,protein,7,"[""혼합식용유"", ""옥수수"", ""건조저장육류"", ""복합조미식품"", ""정제수"", ""레시틴"", ""혼합제제""]",1
198506140553703,푸디버디 마시는 프로틴 사과맛,(주)엠에스씨,과.채음료,2025-10-24,protein,11,"[""정제수"", ""올리고당"", ""과.채가공품"", ""기타가공품"", ""구연산"", ""향료"", ""향료"", ""비타민C"", ""구연산삼나트륨"", ""효소처리스테비아"", ""기타가공품""]",1
198506140553704,푸디버디 마시는 프로틴 샤인머스캣맛,(주)엠에스씨,과.채음료,2025-10-24,protein,11,"[""기타가공품"", ""올리고당"", ""정제수"", ""구연산"", ""향료"", ""과.채가공품"", ""기타가공품"", ""효소처리스테비아"", ""구연산삼나트륨"", ""비타민C"", ""향료""]",1
20010445002658,푸디피아 잘나가는 4세대 초유유산균 프로틴,엠에스바이오텍(주),기타가공품,2021-06-08,protein,33,"[""기타가공품"", ""유산균혼합분말"", ""산화아연"", ""효소처리스테비아"", ""기타가공품"", ""무수구연산"", ""기타가공품"", ""기타가공품"", ""Lactobacillus plantarum"", ""Lactobacillus helveticus"", ""Lactobacillus rhamnosus"", ""Bifidobacterium longum"", ""Streptococcus thermophilus"", ""Lactobacillus acidophilus"", ""Bifidobacterium longum"", ""Lactobacillus plantarum"", ""Bacillus coagulans"", ""초유단백분말"", ""식물성크림혼합분말"", ""이산화규소"", ""자일로올리고당"", ""갈락토올리고당"", ""분말결정포도당"", ""프락토올리고당"", ""D-소비톨"", ""자일리톨"", ""전지분유"", ""유청단백분말"", ""L-프롤린"", ""유청단백분말"", ""밀크향분말"", ""아라비아검"", ""덱스트린""]",1
2022051112318,푸딩고 저당 프로틴 그래놀라 오리지날,(주)디마인 화성공장,곡류가공품,2025-10-16,protein,10,"[""기타소금"", ""포도씨앗유"", ""수크랄로스"", ""알룰로오스"", ""해바라기씨앗"", ""호박씨앗"", ""캐슈견과"", ""아몬드슬라이스"", ""대두단백분말"", ""귀리""]",1
2022051112319,푸딩고 저당 프로틴 그래놀라 카카오,(주)디마인 화성공장,곡류가공품,2025-10-16,protein,8,"[""피칸견과"", ""카카오분말"", ""대두단백분말"", ""포도씨앗유"", ""수크랄로스"", ""알룰로오스"", ""아몬드슬라이스"", ""귀리""]",1
2022051112320,푸딩고 저당 프로틴 그래놀라 피넛버터,(주)디마인 화성공장,곡류가공품,2025-10-16,protein,10,"[""기타소금"", ""땅콩견과"", ""캐슈견과"", ""대두단백분말"", ""포도씨앗유"", ""수크랄로스"", ""알룰로오스"", ""아몬드슬라이스"", ""귀리"", ""볶음땅콩분말""]",1
20210280073547,풀드포크 체다치즈 통밀 프로틴랩,(주)스윗밸런스랩,즉석섭취식품,2026-08-04,protein,14,"[""크림발효유"", ""상추"", ""신선편의식품"", ""분쇄가공육제품"", ""빵류"", ""렌즈콩씨앗"", ""소스"", ""가공치즈"", ""정제수"", ""절임식품"", ""양파"", ""곡류가공품"", ""토마토과육"", ""소스""]",1
19930309017171,퓔렌 프로틴 츄,(주)한샘식품,캔디류,2023-05-03,protein,18,"[""히알루론산"", ""엘라스틴"", ""콜라겐"", ""활성글루텐"", ""쇼트닝"", ""알파미분"", ""올리고당"", ""팔라티노스"", ""D-말티톨"", ""베리혼합분말"", ""망고향"", ""글리세린지방산에스테르"", ""식물성유지"", ""레시틴"", ""식염"", ""망고농축액"", ""난황펩타이드"", ""비타민 혼합제제분말""]",1
20130481277126,퓨롯 퓨어 프로틴,농업회사법인(주)디자인농부,기타가공품,2024-09-20,protein,9,"[""아미노산혼합제제"", ""해조칼슘"", ""기타소금"", ""혼합제제"", ""볶은현미"", ""코코넛꽃추출물분말"", ""약콩"", ""삼씨앗박"", ""완두단백""]",1
2005019327597,퓨어 더블유피아이 프로틴 쉐이크,케이에이치캠프,기타가공품,2015-06-30,protein,2,"[""코코아파우더"", ""유청단백분말""]",1
20120355295309,퓨어 프로틴 쉐이크,(주)맘메이크,기타가공품,2019-07-22,protein,14,"[""현미멥쌀"", ""백태"", ""검정콩"", ""분리대두단백"", ""포도당"", ""난백"", ""검정깨(흑임자)"", ""해바라기씨앗"", ""호박씨앗"", ""고구마분말"", ""복숭아맛분말"", ""효소처리스테비아"", ""기타가공품"", ""즉석조리식품""]",1
20030607215124,퓨어밀 올블랙 프로틴,찬슬,곡류가공품,2017-08-08,protein,5,"[""비타민미네랄혼합분말"", ""검정깨(흑임자)"", ""약콩"", ""검정콩"", ""흑미""]",1
19990622005200,퓨어프로틴 검정콩맛,산청군양잠농업협동조합,기타가공품,2021-12-09,protein,8,"[""효소처리스테비아"", ""과일채소혼합분말"", ""프락토올리고당"", ""누에분말"", ""검정콩분말"", ""곡물혼합분말"", ""폴리덱스트로스"", ""완두단백""]",1
2017035534385,퓨어프로틴7컴플렉스,코뉴,음료베이스,2017-10-18,protein,7,"[""산양유분말"", ""카제인"", ""우유단백질"", ""유청단백분말"", ""유청단백분말"", ""유청단백분말"", ""분리대두단백분말""]",1
2017048159012,퓨어플랜트프로틴,뉴트리이펙트,기타가공품,2018-11-07,protein,13,"[""비타민혼합제제"", ""L-글루타민"", ""타우린"", ""비씨에이에이"", ""난소화성말토덱스트린분말(고시형)"", ""밀크향분말"", ""초코향분말"", ""수크랄로스"", ""효소처리스테비아"", ""코코아분말"", ""분리대두단백분말"", ""아미노산혼합분말"", ""L-아르지닌""]",1
20100342222174,프너지 프로틴 퍼펙트칩 군옥수수맛,(주)크레푸드,과자,2024-05-16,protein,20,"[""비타민미네랄혼합제제"", ""젖산칼슘"", ""효소처리스테비아"", ""찹쌀분말"", ""식염"", ""혼합제제"", ""난소화성말토덱스트린(고시형)"", ""코코넛칩"", ""채종유(유채유 또는 카놀라유)"", ""두류가공품"", ""올레오레진 로즈메리"", ""설탕"", ""곡류가공품"", ""분리대두단백분말"", ""산화마그네슘"", ""에리스리톨"", ""피칸분태"", ""구운아몬드분말"", ""합성향료"", ""비타민D3혼합제제분말""]",1
2012047200839,프레시 프로틴 뮤즐리밀,(주)우리에프엔비,즉석섭취식품,2020-09-08,protein,12,"[""두류가공품"", ""땅콩오일"", ""기타가공품"", ""잔탄검"", ""정제소금"", ""참깨페이스트"", ""분리유단백분말"", ""프락토올리고당"", ""정제수"", ""원유"", ""분리대두단백"", ""곡류가공품""]",1
2019020611015,프레시코드 프로틴 그래놀라 오리지널,(주)살루스,과자,2023-08-10,protein,15,"[""건조덩굴월귤"", ""아몬드"", ""해바라기씨앗"", ""귀리크리스피"", ""피칸견과"", ""호박씨앗"", ""구운캐슈"", ""벌꿀"", ""프락토올리고당(고시형)"", ""식품첨가물혼합제제"", ""난소화성말토덱스트린분말(고시형)"", ""개버즘단풍나무수액"", ""두류가공품"", ""DL-알파-토코페롤(고시형)"", ""분리대두단백분말""]",1
2019020611016,프레시코드 프로틴 그래놀라 카카오,(주)살루스,과자,2023-08-10,protein,15,"[""해바라기씨앗"", ""아몬드"", ""분리대두단백분말"", ""두류가공품"", ""귀리크리스피"", ""벌꿀"", ""DL-알파-토코페롤(고시형)"", ""개버즘단풍나무수액"", ""카카오분말"", ""난소화성말토덱스트린분말(고시형)"", ""식품첨가물혼합제제"", ""프락토올리고당(고시형)"", ""구운캐슈"", ""피칸견과"", ""호박씨앗""]",1
20050332025193,프로게이너 닭가슴살 프로틴 바나나&딸기맛,(주)바이오에프엔디,기타가공품,2016-11-15,protein,14,"[""다미아나잎추출분말"", ""마테추출분말"", ""타우린"", ""닭가슴살분말"", ""분리대두단백분말"", ""유청단백분말"", ""효소처리스테비아"", ""바나나맛분말"", ""바나나향"", ""동결건조딸기분말"", ""딸기향분말"", ""아미노산혼합분말"", ""비타민미네랄혼합분말"", ""에리스리톨분말""]",1
20050332025195,프로게이너 닭가슴살 프로틴 세븐베리맛,(주)바이오에프엔디,기타가공품,2016-11-15,protein,13,"[""타우린"", ""에리스리톨분말"", ""닭가슴살분말"", ""분리대두단백분말"", ""유청단백분말"", ""효소처리스테비아"", ""세븐베리농축분말"", ""블루베리향"", ""딸기향분말"", ""아미노산혼합분말"", ""비타민미네랄혼합분말"", ""다미아나잎추출분말"", ""마테추출분말""]",1
20050332025194,프로게이너 닭가슴살 프로틴 초코렛맛,(주)바이오에프엔디,기타가공품,2016-11-15,protein,13,"[""닭가슴살분말"", ""분리대두단백분말"", ""유청단백분말"", ""효소처리스테비아"", ""코코아분말"", ""초코향분말"", ""초콜릿"", ""아미노산혼합분말"", ""비타민미네랄혼합분말"", ""에리스리톨분말"", ""타우린"", ""마테추출분말"", ""다미아나잎추출분말""]",1
2017033325236,프로게이너 마이단백 프로틴,(주)프로게이너,기타가공품,2020-07-09,protein,7,"[""유청단백분말"", ""유청단백분말"", ""유청단백분말"", ""우유단백"", ""STEVIOSIDE 스테비오사이드"", ""비타민혼합제제"", ""아미노산혼합제제""]",1
2017033325225,프로게이너 비건 프로틴,(주)프로게이너,기타가공품,2019-03-22,protein,11,"[""완두단백"", ""아몬드분말"", ""코코넛분말"", ""혼합곡물"", ""잔탄검"", ""프락토올리고당"", ""코코아분말"", ""STEVIOSIDE 스테비오사이드"", ""용설란분말"", ""스피루리나"", ""아미노산혼합제제""]",1
2017033325232,프로게이너 비건프로틴 유기농녹차맛,(주)프로게이너,기타가공품,2019-09-03,protein,12,"[""완두단백"", ""아몬드분말"", ""코코넛분말"", ""혼합곡물"", ""잔탄검"", ""프락토올리고당"", ""녹차가루"", ""알룰로오스"", ""STEVIOSIDE 스테비오사이드"", ""용설란분말"", ""스피루리나"", ""아미노산혼합제제""]",1
2017033325235,프로게이너 아몬드프로틴,(주)프로게이너,기타가공품,2020-06-15,protein,6,"[""코코넛분말"", ""아미노산혼합제제"", ""단백질(고시형)"", ""잔탄검"", ""알룰로오스"", ""STEVIOSIDE 스테비오사이드""]",1
2017033325252,프로게이너 에그프로틴,(주)프로게이너,기타가공품,2023-10-26,protein,11,"[""난백단백분말"", ""쿠키분말"", ""식물성크림"", ""초코향분말"", ""에리스리톨"", ""중쇄중성지방분말가루"", ""효소처리스테비아"", ""유산균혼합분말"", ""타우린"", ""아미노산혼합제제"", ""비타민미네랄혼합제제""]",1
2017033325224,프로게이너 유기농 프로틴,(주)프로게이너,기타가공품,2018-10-22,protein,5,"[""녹차가루"", ""스테비아잎"", ""용설란분말"", ""탈지분유"", ""유청단백분말""]",1
2017033325233,프로게이너 인스타프로틴,(주)프로게이너,기타가공품,2019-10-01,protein,16,"[""분리대두단백분말"", ""유청단백분말"", ""유청단백분말"", ""우유단백"", ""난백단백분말"", ""유청분말"", ""탈지분유분말"", ""초유분말"", ""비타민미네랄혼합제제"", ""아미노산혼합제제"", ""타우린"", ""수크랄로스"", ""분말결정포도당"", ""코코아분말"", ""초코향분말"", ""잔탄검""]",1
